Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night,Full_Name, AGE AVR,Attendance AVG,AVERAGE STUDY HOUR,AVERAGE SLEEP HOUR
S5854,Sara,Brown,student4854@university.com,Female,19,Business,53.06,81.69,82.86,74.92,55.32,7.29,53.74,79.14,D,8,Yes,Yes,Master's,Medium,7,6,Sara Brown,,,,
S5855,Maria,Brown,student4855@university.com,Male,24,CS,71.84,96.08,68.86,,95.06,0.04,83.94,88.48,C,27,No,Yes,Bachelor's,Medium,4,4,Maria Brown,,,,
S5856,Ahmed,Jones,student4856@university.com,Male,19,Engineering,95.66,62.96,94.97,89.14,64.02,8.57,94.88,61.73,B,24,Yes,Yes,Master's,Medium,10,4,Ahmed Jones,,,,
S5857,John,Davis,student4857@university.com,Male,23,CS,,41.28,74.52,85.45,53.84,9.88,75.22,84.89,A,15,No,Yes,High School,High,4,8,John Davis,,,,
S5858,Omar,Brown,student4858@university.com,Female,24,CS,65.27,41.67,48.10,63.47,81.18,1.22,74.68,94.99,C,26,No,Yes,Bachelor's,Low,1,4,Omar Brown,,,,
S5859,Emma,Williams,student4859@university.com,Male,21,Mathematics,,93.52,72.85,54.87,53.77,6.51,99.57,81.08,B,9,No,Yes,High School,Medium,8,6,Emma Williams,,,,
S5860,Maria,Jones,student4860@university.com,Male,18,Business,66.48,83.35,50.86,50.01,53.50,0.02,81.81,88.78,B,21,Yes,Yes,,High,4,7,Maria Jones,,,,
S5861,Sara,Smith,student4861@university.com,Female,23,Business,53.63,46.40,86.05,79.84,81.08,0.49,90.30,60.21,D,29,No,Yes,None,Low,9,9,Sara Smith,,,,
S5862,Maria,Johnson,student4862@university.com,Female,23,Engineering,99.70,43.28,98.03,60.57,79.57,2.85,82.32,53.75,A,28,No,Yes,Bachelor's,Low,5,5,Maria Johnson,,,,
S5863,Ali,Johnson,student4863@university.com,Female,22,Business,,88.29,61.65,50.63,52.07,8.46,61.05,68.27,F,24,No,Yes,Master's,Medium,6,4,Ali Johnson,,,,
S5864,Ali,Johnson,student4864@university.com,Male,24,Engineering,,88.59,66.10,67.95,73.02,6.53,64.20,85.45,B,12,No,No,Master's,High,6,4,Ali Johnson,,,,
S5865,Ahmed,Williams,student4865@university.com,Female,18,Mathematics,83.32,47.23,65.29,98.10,71.79,4.46,83.29,84.30,D,8,No,No,Bachelor's,High,9,5,Ahmed Williams,,,,
S5866,Ahmed,Smith,student4866@university.com,Male,19,CS,,58.09,57.12,,77.33,4.39,72.80,97.75,F,13,No,Yes,High School,Low,3,9,Ahmed Smith,,,,
S5867,John,Jones,student4867@university.com,Male,18,Engineering,59.72,86.80,87.65,,86.89,4.66,70.22,81.50,D,20,Yes,No,None,High,6,4,John Jones,,,,
S5868,Omar,Jones,student4868@university.com,Male,21,Engineering,60.00,71.52,77.06,57.24,64.14,3.11,51.12,70.56,B,13,No,Yes,,Medium,9,8,Omar Jones,,,,
S5869,Emma,Johnson,student4869@university.com,Male,20,CS,,97.40,43.84,53.66,71.64,8.78,94.22,89.86,C,15,No,No,Master's,Medium,8,5,Emma Johnson,,,,
S5870,Maria,Smith,student4870@university.com,Male,23,Business,95.58,68.86,90.33,50.58,89.64,5.68,94.22,57.65,B,15,Yes,Yes,None,High,7,5,Maria Smith,,,,
S5871,Ali,Smith,student4871@university.com,Female,24,Mathematics,50.50,80.62,51.23,97.78,96.13,4.84,73.05,90.65,D,13,Yes,No,Bachelor's,High,4,4,Ali Smith,,,,
S5872,Ahmed,Smith,student4872@university.com,Male,24,Engineering,89.13,70.59,98.75,65.01,94.57,4.65,85.04,68.30,A,28,Yes,Yes,Bachelor's,Medium,5,5,Ahmed Smith,,,,
S5873,Liam,Brown,student4873@university.com,Female,18,CS,52.88,96.58,62.60,72.98,73.88,9.36,58.89,57.70,F,13,No,Yes,Bachelor's,Medium,7,5,Liam Brown,,,,
S5874,Liam,Brown,student4874@university.com,Male,22,Engineering,73.91,63.92,76.99,69.73,76.04,7.24,75.19,58.11,F,30,No,Yes,,Medium,6,4,Liam Brown,,,,
S5875,Emma,Johnson,student4875@university.com,Male,21,Business,,53.79,44.67,86.52,76.46,1.45,71.94,99.18,F,10,Yes,Yes,High School,Low,5,8,Emma Johnson,,,,
S5876,Maria,Smith,student4876@university.com,Female,20,Engineering,84.34,59.60,60.68,65.50,93.44,4.37,82.83,81.16,C,27,No,Yes,PhD,Medium,9,5,Maria Smith,,,,
S5877,Ahmed,Davis,student4877@university.com,Male,21,CS,52.92,91.17,88.14,76.77,92.00,2.88,73.48,58.71,D,23,No,No,,High,5,5,Ahmed Davis,,,,
S5878,Ahmed,Smith,student4878@university.com,Male,24,Engineering,70.93,69.88,68.63,99.78,65.58,9.87,74.92,63.43,C,22,Yes,Yes,PhD,Low,6,5,Ahmed Smith,,,,
S5879,Ali,Jones,student4879@university.com,Female,19,CS,79.19,61.26,94.28,72.20,58.14,4.15,64.79,68.60,D,16,No,Yes,High School,High,10,8,Ali Jones,,,,
S5880,Ali,Jones,student4880@university.com,Female,20,Business,53.30,72.66,74.51,77.56,68.95,0.68,52.42,52.79,D,25,Yes,Yes,Master's,Low,7,5,Ali Jones,,,,
S5881,Ahmed,Johnson,student4881@university.com,Male,24,CS,56.75,47.99,95.71,75.13,64.42,4.11,95.85,55.42,C,17,No,Yes,PhD,Low,2,7,Ahmed Johnson,,,,
S5882,Sara,Davis,student4882@university.com,Male,22,Engineering,83.18,40.32,98.96,90.16,97.54,3.21,50.61,88.09,F,8,No,Yes,Bachelor's,Low,5,5,Sara Davis,,,,
S5883,Ahmed,Smith,student4883@university.com,Male,20,Business,76.08,56.84,67.23,,63.30,6.00,64.07,89.34,C,12,No,No,PhD,Medium,6,6,Ahmed Smith,,,,
S5884,Emma,Davis,student4884@university.com,Female,24,CS,58.09,76.30,73.91,,59.06,2.26,72.38,99.41,D,10,Yes,Yes,None,Medium,3,7,Emma Davis,,,,
S5885,Ahmed,Johnson,student4885@university.com,Male,22,CS,76.76,82.70,90.10,87.70,94.97,0.36,65.95,53.38,D,19,No,Yes,High School,Low,4,8,Ahmed Johnson,,,,
S5886,John,Jones,student4886@university.com,Female,19,CS,95.63,89.60,53.29,,54.32,0.96,77.60,94.46,B,21,Yes,Yes,None,Medium,2,5,John Jones,,,,
S5887,Omar,Jones,student4887@university.com,Female,22,CS,50.78,95.60,91.70,95.69,63.01,2.83,73.08,65.86,D,13,No,Yes,High School,Medium,7,6,Omar Jones,,,,
S5888,John,Brown,student4888@university.com,Male,21,CS,82.13,64.73,75.52,82.21,71.96,3.48,62.77,66.39,D,6,Yes,Yes,High School,High,2,7,John Brown,,,,
S5889,John,Johnson,student4889@university.com,Female,18,Mathematics,53.68,84.43,83.53,78.22,79.76,8.34,54.40,56.36,C,22,Yes,Yes,,Low,2,5,John Johnson,,,,
S5890,Sara,Johnson,student4890@university.com,Male,21,Business,50.32,44.48,44.79,53.52,66.38,2.70,56.88,99.32,D,7,Yes,No,,Medium,5,5,Sara Johnson,,,,
S5891,Sara,Smith,student4891@university.com,Male,24,Business,57.53,43.45,85.97,86.52,74.81,0.31,74.32,99.05,F,29,No,Yes,High School,Low,5,7,Sara Smith,,,,
S5892,Liam,Smith,student4892@university.com,Female,24,Mathematics,71.15,47.49,58.65,,59.94,7.81,92.30,93.24,F,27,No,Yes,Bachelor's,Low,6,9,Liam Smith,,,,
S5893,Ahmed,Brown,student4893@university.com,Female,23,CS,90.12,66.91,88.31,82.00,78.71,8.69,55.03,54.54,A,26,No,Yes,None,Low,2,9,Ahmed Brown,,,,
S5894,John,Williams,student4894@university.com,Female,21,CS,64.09,52.68,70.55,63.40,70.39,4.92,83.86,92.08,D,14,Yes,Yes,,Low,9,7,John Williams,,,,
S5895,Sara,Davis,student4895@university.com,Female,20,CS,81.28,57.22,56.48,97.34,92.46,2.85,89.60,81.73,C,24,No,Yes,Master's,Low,2,6,Sara Davis,,,,
S5896,Ali,Williams,student4896@university.com,Female,19,Business,,78.87,97.17,66.08,70.79,7.72,63.84,56.44,B,6,No,Yes,High School,Low,1,7,Ali Williams,,,,
S5897,Ahmed,Williams,student4897@university.com,Female,23,Engineering,61.72,61.51,85.90,57.61,72.19,0.09,83.41,63.09,A,7,No,Yes,Bachelor's,Low,4,8,Ahmed Williams,,,,
S5898,Emma,Johnson,student4898@university.com,Male,23,CS,75.71,73.44,99.14,99.36,79.61,9.24,84.33,84.46,D,17,No,Yes,High School,Medium,2,5,Emma Johnson,,,,
S5899,Omar,Davis,student4899@university.com,Male,23,CS,89.87,64.74,61.87,87.31,56.16,8.66,85.39,90.17,B,20,Yes,Yes,,Medium,7,8,Omar Davis,,,,
S5900,Maria,Johnson,student4900@university.com,Male,24,Engineering,91.62,50.14,78.95,70.74,57.84,5.45,94.54,92.40,A,24,No,Yes,,Low,4,7,Maria Johnson,,,,
S5901,Ahmed,Davis,student4901@university.com,Female,18,Engineering,92.33,44.44,76.70,96.80,89.51,2.78,69.93,77.19,A,12,No,Yes,PhD,Low,2,5,Ahmed Davis,,,,
S5902,Maria,Jones,student4902@university.com,Female,22,Business,66.93,54.17,81.25,54.56,63.67,0.33,62.18,76.73,C,19,Yes,Yes,,Low,10,8,Maria Jones,,,,
S5903,John,Johnson,student4903@university.com,Female,20,CS,,43.46,42.30,54.38,84.23,10.00,77.19,84.21,A,7,No,Yes,Master's,Medium,5,4,John Johnson,,,,
S5904,Omar,Johnson,student4904@university.com,Male,24,Mathematics,60.61,77.12,57.50,84.12,54.87,7.62,53.13,88.89,D,17,No,Yes,Master's,High,9,9,Omar Johnson,,,,
S5905,Maria,Johnson,student4905@university.com,Male,19,Engineering,86.92,87.74,94.56,58.90,91.09,3.39,66.70,58.53,B,22,Yes,Yes,High School,Medium,4,6,Maria Johnson,,,,
S5906,John,Brown,student4906@university.com,Female,24,Business,97.42,60.38,65.43,95.86,99.41,0.19,94.16,86.99,B,30,No,No,Bachelor's,Low,1,8,John Brown,,,,
S5907,Ali,Johnson,student4907@university.com,Female,18,Mathematics,50.69,63.23,97.64,92.02,68.68,6.39,76.60,67.08,D,24,No,Yes,PhD,Low,8,5,Ali Johnson,,,,
S5908,Maria,Smith,student4908@university.com,Female,24,Mathematics,,88.97,52.81,65.32,75.28,9.87,71.83,69.19,D,30,No,Yes,Master's,Low,8,7,Maria Smith,,,,
S5909,Omar,Smith,student4909@university.com,Female,24,CS,82.39,53.36,99.85,,72.14,7.07,63.28,53.89,C,17,No,Yes,PhD,Medium,10,4,Omar Smith,,,,
S5910,Liam,Davis,student4910@university.com,Male,21,CS,85.09,47.15,81.85,52.14,94.71,0.84,62.52,79.42,A,16,No,Yes,None,Medium,10,5,Liam Davis,,,,
S5911,Ahmed,Jones,student4911@university.com,Male,19,Engineering,58.80,70.07,86.58,77.43,50.50,4.02,61.83,54.67,F,26,Yes,Yes,High School,Medium,5,8,Ahmed Jones,,,,
S5912,John,Brown,student4912@university.com,Male,23,Engineering,98.61,78.77,63.81,96.78,82.67,1.09,91.46,95.66,A,17,No,Yes,PhD,Medium,8,6,John Brown,,,,
S5913,Ahmed,Davis,student4913@university.com,Female,19,Engineering,80.76,75.98,94.42,92.77,82.62,9.12,99.25,81.05,B,24,No,Yes,Master's,High,1,7,Ahmed Davis,,,,
S5914,Omar,Smith,student4914@university.com,Male,19,Mathematics,58.22,82.83,72.73,67.80,69.12,3.30,76.74,99.51,C,30,No,Yes,,Low,2,8,Omar Smith,,,,
S5915,Sara,Brown,student4915@university.com,Female,21,CS,51.03,43.41,80.86,59.14,60.97,7.33,53.99,62.28,D,23,Yes,Yes,Master's,Low,4,7,Sara Brown,,,,
S5916,John,Brown,student4916@university.com,Female,22,Engineering,89.16,65.69,45.69,60.53,61.98,0.85,87.55,83.98,A,5,No,Yes,Master's,High,3,7,John Brown,,,,
S5917,Maria,Jones,student4917@university.com,Female,24,CS,53.99,54.31,77.90,75.73,90.02,1.28,93.85,98.22,F,10,No,No,Bachelor's,Medium,3,8,Maria Jones,,,,
S5918,John,Brown,student4918@university.com,Male,20,Business,57.05,85.55,92.74,79.84,53.31,6.79,96.56,64.93,C,12,Yes,Yes,High School,Medium,9,5,John Brown,,,,
S5919,Ahmed,Johnson,student4919@university.com,Male,23,Mathematics,78.74,92.36,50.70,51.64,78.19,8.43,81.44,54.82,F,26,No,Yes,Bachelor's,High,9,4,Ahmed Johnson,,,,
S5920,Ali,Brown,student4920@university.com,Female,22,Engineering,80.18,56.88,84.26,70.68,65.34,2.01,75.34,81.70,B,28,Yes,Yes,,High,8,7,Ali Brown,,,,
S5921,John,Jones,student4921@university.com,Male,18,CS,84.34,45.71,41.52,91.52,63.26,4.18,81.03,68.30,D,21,Yes,Yes,,Medium,7,9,John Jones,,,,
S5922,Maria,Davis,student4922@university.com,Female,24,Business,,55.21,95.57,72.22,75.29,6.19,50.65,63.65,B,7,Yes,Yes,Master's,High,8,7,Maria Davis,,,,
S5923,Sara,Jones,student4923@university.com,Female,23,Engineering,88.69,46.24,98.98,58.46,94.89,7.96,82.77,99.68,A,18,No,Yes,,Medium,4,8,Sara Jones,,,,
S5924,Liam,Jones,student4924@university.com,Female,20,CS,98.72,59.35,61.25,97.74,80.90,6.28,85.48,87.71,A,27,No,Yes,Bachelor's,Low,7,7,Liam Jones,,,,
S5925,Emma,Smith,student4925@university.com,Male,24,Business,,72.29,46.42,,89.43,0.95,86.10,74.27,F,14,No,Yes,PhD,High,8,7,Emma Smith,,,,
S5926,Ali,Johnson,student4926@university.com,Male,18,Mathematics,85.15,98.42,79.51,89.92,80.03,5.43,78.15,52.50,A,7,No,Yes,Bachelor's,High,4,5,Ali Johnson,,,,
S5927,Liam,Smith,student4927@university.com,Female,21,Engineering,96.42,63.96,41.79,59.69,84.89,8.85,85.00,59.58,B,25,No,Yes,High School,Medium,5,8,Liam Smith,,,,
S5928,Sara,Davis,student4928@university.com,Male,22,Engineering,84.31,53.20,68.95,71.16,71.62,8.68,81.94,64.94,C,21,No,No,,Medium,8,7,Sara Davis,,,,
S5929,John,Williams,student4929@university.com,Male,24,CS,84.06,50.01,56.31,74.52,96.30,5.85,55.78,74.36,A,17,Yes,No,PhD,High,2,9,John Williams,,,,
S5930,Ahmed,Davis,student4930@university.com,Male,23,Engineering,61.19,50.38,68.40,75.03,75.10,9.96,94.92,74.86,D,26,No,Yes,Bachelor's,Medium,4,4,Ahmed Davis,,,,
S5931,Omar,Johnson,student4931@university.com,Male,19,Engineering,76.76,51.56,41.10,75.82,77.59,1.05,81.14,51.24,A,26,No,Yes,None,Medium,4,6,Omar Johnson,,,,
S5932,Ahmed,Brown,student4932@university.com,Female,20,CS,78.13,85.74,43.10,,76.25,4.79,86.39,97.17,D,23,No,Yes,Bachelor's,Low,10,5,Ahmed Brown,,,,
S5933,Liam,Jones,student4933@university.com,Male,24,CS,85.01,43.66,40.96,75.80,65.81,7.75,67.14,77.14,A,29,No,Yes,PhD,Low,4,8,Liam Jones,,,,
S5934,Maria,Williams,student4934@university.com,Female,23,CS,99.84,99.84,77.15,74.09,61.56,1.41,95.96,50.99,A,16,Yes,No,Master's,Medium,1,8,Maria Williams,,,,
S5935,Ahmed,Johnson,student4935@university.com,Female,19,CS,51.68,71.36,73.61,,53.69,9.73,75.13,85.07,C,23,No,Yes,,Medium,6,8,Ahmed Johnson,,,,
S5936,Ali,Smith,student4936@university.com,Male,23,Engineering,53.26,72.66,53.99,,85.91,3.54,83.95,53.57,F,26,No,Yes,Master's,High,3,7,Ali Smith,,,,
S5937,Ahmed,Jones,student4937@university.com,Female,24,Engineering,53.90,61.45,78.80,93.28,64.46,3.50,97.61,86.06,D,21,Yes,Yes,Bachelor's,Low,2,5,Ahmed Jones,,,,
S5938,Maria,Davis,student4938@university.com,Female,18,Engineering,87.15,81.42,93.05,,69.46,2.13,95.80,85.07,A,19,No,Yes,,Medium,10,6,Maria Davis,,,,
S5939,Emma,Smith,student4939@university.com,Male,19,CS,56.82,68.29,56.64,84.28,96.00,2.88,82.24,99.25,F,23,No,Yes,High School,High,8,8,Emma Smith,,,,
S5940,John,Johnson,student4940@university.com,Female,19,Engineering,81.12,59.74,89.92,57.99,78.32,5.78,58.29,67.10,C,14,No,Yes,None,High,7,6,John Johnson,,,,
S5941,Omar,Johnson,student4941@university.com,Female,23,Business,66.23,55.91,79.75,,54.85,4.29,97.53,57.22,D,14,No,No,PhD,Medium,7,8,Omar Johnson,,,,
S5942,Liam,Davis,student4942@university.com,Male,21,Engineering,72.87,95.54,42.03,91.07,89.98,1.93,99.21,54.59,C,29,No,Yes,High School,High,7,5,Liam Davis,,,,
S5943,John,Williams,student4943@university.com,Male,24,Mathematics,,57.46,62.51,51.94,62.81,8.09,55.17,53.59,A,8,No,Yes,None,High,2,7,John Williams,,,,
S5944,Ahmed,Davis,student4944@university.com,Male,21,Engineering,93.31,66.18,70.47,74.79,77.64,0.62,72.51,90.52,B,26,No,Yes,None,Medium,5,6,Ahmed Davis,,,,
S5945,Sara,Brown,student4945@university.com,Male,22,Engineering,79.31,61.02,83.90,,75.50,8.35,77.41,85.93,F,25,No,Yes,Bachelor's,High,1,9,Sara Brown,,,,
S5946,John,Smith,student4946@university.com,Male,18,CS,97.23,45.17,57.23,60.61,61.90,2.75,54.60,98.80,A,6,No,Yes,,Medium,2,6,John Smith,,,,
S5947,Emma,Williams,student4947@university.com,Female,21,Engineering,78.73,51.16,98.96,68.91,55.79,4.96,59.48,65.46,F,23,Yes,Yes,None,Medium,10,5,Emma Williams,,,,
S5948,Ahmed,Jones,student4948@university.com,Female,23,Business,56.20,51.37,81.07,99.17,60.56,3.81,76.89,90.16,D,7,Yes,Yes,None,Low,1,4,Ahmed Jones,,,,
S5949,Omar,Brown,student4949@university.com,Male,24,Mathematics,58.54,81.62,62.37,86.16,54.87,5.71,98.15,54.65,D,10,No,Yes,Bachelor's,High,6,5,Omar Brown,,,,
S5950,Maria,Williams,student4950@university.com,Male,21,Mathematics,99.45,64.40,45.82,64.98,63.78,7.96,51.39,95.19,A,29,No,Yes,Bachelor's,Low,9,7,Maria Williams,,,,
S5951,Emma,Smith,student4951@university.com,Female,22,CS,,86.92,50.88,80.27,99.86,9.89,95.62,52.59,F,14,No,Yes,Master's,Low,8,8,Emma Smith,,,,
S5952,Ahmed,Johnson,student4952@university.com,Male,20,Engineering,52.46,82.54,69.26,62.33,70.10,3.06,94.93,89.39,D,6,No,Yes,,Low,6,9,Ahmed Johnson,,,,
S5953,Emma,Jones,student4953@university.com,Male,22,Engineering,85.19,51.52,69.68,80.54,93.19,5.54,92.86,65.37,B,18,Yes,Yes,Master's,Low,7,7,Emma Jones,,,,
S5954,John,Davis,student4954@university.com,Female,19,Engineering,70.61,73.78,86.06,94.81,77.46,4.66,68.88,59.06,D,10,No,Yes,Master's,High,3,7,John Davis,,,,
S5955,Omar,Smith,student4955@university.com,Female,24,CS,65.36,84.57,83.57,77.84,83.33,9.99,74.54,85.23,F,16,No,Yes,High School,High,10,7,Omar Smith,,,,
S5956,Maria,Brown,student4956@university.com,Female,19,Business,57.70,77.98,52.08,86.67,57.82,8.09,70.18,94.79,F,8,Yes,Yes,High School,High,2,9,Maria Brown,,,,
S5957,Ahmed,Brown,student4957@university.com,Male,21,Mathematics,92.00,76.00,75.70,,63.74,3.97,97.38,88.21,A,7,No,Yes,,Low,8,6,Ahmed Brown,,,,
S5958,Ali,Johnson,student4958@university.com,Female,21,Engineering,53.19,84.38,41.24,76.21,75.52,4.77,76.07,65.65,C,18,No,Yes,PhD,Low,5,7,Ali Johnson,,,,
S5959,Liam,Johnson,student4959@university.com,Male,22,CS,64.49,43.41,63.91,84.75,94.06,2.46,54.03,67.68,C,13,Yes,Yes,Master's,Low,7,9,Liam Johnson,,,,
S5960,Maria,Jones,student4960@university.com,Female,22,CS,65.32,83.89,85.85,90.62,52.14,7.55,63.70,59.47,F,9,No,Yes,Master's,Medium,4,4,Maria Jones,,,,
S5961,Ali,Davis,student4961@university.com,Male,23,Engineering,58.05,56.36,63.97,82.97,75.35,8.45,73.10,91.20,D,20,Yes,Yes,,Low,4,5,Ali Davis,,,,
S5962,Emma,Jones,student4962@university.com,Male,18,CS,75.41,74.31,90.14,,52.55,9.65,97.68,55.35,B,7,Yes,Yes,Master's,High,5,8,Emma Jones,,,,
S5963,Sara,Johnson,student4963@university.com,Male,23,Mathematics,50.59,54.54,98.57,90.99,72.84,5.66,78.45,95.16,C,24,No,No,,High,4,6,Sara Johnson,,,,
S5964,Maria,Johnson,student4964@university.com,Female,19,Engineering,65.05,90.33,76.43,88.86,81.44,6.71,84.80,80.06,D,6,Yes,Yes,High School,Low,5,5,Maria Johnson,,,,
S5965,Emma,Brown,student4965@university.com,Female,23,Engineering,96.68,68.83,48.70,92.26,87.24,4.46,54.43,79.44,A,29,No,No,None,Medium,7,7,Emma Brown,,,,
S5966,Ali,Johnson,student4966@university.com,Female,22,Engineering,65.53,78.58,62.78,64.06,56.93,6.09,93.87,91.89,C,23,No,Yes,High School,Medium,6,7,Ali Johnson,,,,
S5967,John,Williams,student4967@university.com,Male,24,CS,68.02,87.64,40.57,71.60,58.33,3.49,76.95,83.38,F,27,No,Yes,Master's,Low,7,6,John Williams,,,,
S5968,John,Smith,student4968@university.com,Female,23,Mathematics,73.66,93.72,76.16,,73.50,7.38,96.06,65.21,C,16,Yes,Yes,,Medium,7,6,John Smith,,,,
S5969,Sara,Johnson,student4969@university.com,Female,20,Engineering,78.08,83.92,89.29,73.12,99.90,0.23,72.27,67.48,B,7,No,Yes,PhD,High,9,4,Sara Johnson,,,,
S5970,Liam,Jones,student4970@university.com,Male,18,Mathematics,90.44,48.93,77.80,,67.80,0.28,84.15,58.65,B,11,Yes,Yes,None,High,2,7,Liam Jones,,,,
S5971,Maria,Davis,student4971@university.com,Male,22,Engineering,59.52,91.27,87.17,51.35,71.38,7.16,73.54,73.20,F,29,Yes,Yes,None,Low,3,7,Maria Davis,,,,
S5972,Maria,Davis,student4972@university.com,Female,24,Business,93.59,77.11,87.99,60.46,71.62,9.31,57.13,55.51,B,21,No,Yes,None,Medium,3,7,Maria Davis,,,,
S5973,Maria,Davis,student4973@university.com,Female,21,CS,87.88,76.57,91.06,94.09,54.04,6.32,63.60,82.65,A,11,No,Yes,High School,Medium,6,4,Maria Davis,,,,
S5974,Liam,Williams,student4974@university.com,Female,23,Engineering,86.13,95.28,56.00,52.96,88.71,7.27,53.36,58.46,A,17,Yes,Yes,PhD,Low,1,4,Liam Williams,,,,
S5975,Emma,Jones,student4975@university.com,Male,22,Business,54.34,54.93,92.28,61.35,62.66,8.24,72.01,93.20,D,13,No,Yes,Bachelor's,Low,9,5,Emma Jones,,,,
S5976,Omar,Williams,student4976@university.com,Female,21,Business,51.08,54.38,79.25,67.56,85.18,3.62,82.47,85.02,D,17,Yes,Yes,,Medium,5,6,Omar Williams,,,,
S5977,Omar,Johnson,student4977@university.com,Male,21,Business,79.70,70.79,57.38,87.54,73.75,1.08,62.19,94.58,B,26,No,No,PhD,Medium,6,8,Omar Johnson,,,,
S5978,Sara,Smith,student4978@university.com,Male,19,CS,93.16,85.05,99.24,,80.59,9.33,74.52,54.35,B,11,No,Yes,Master's,Medium,7,5,Sara Smith,,,,
S5979,Maria,Davis,student4979@university.com,Female,19,Mathematics,79.22,66.83,97.01,97.73,52.70,9.39,72.95,89.93,D,15,No,Yes,PhD,High,1,8,Maria Davis,,,,
S5980,Emma,Jones,student4980@university.com,Female,24,Mathematics,60.66,78.03,74.47,61.39,94.50,4.42,76.67,94.04,D,16,No,Yes,High School,Medium,3,5,Emma Jones,,,,
S5981,John,Davis,student4981@university.com,Male,22,CS,54.53,67.15,90.59,93.61,62.19,2.17,59.23,52.23,C,20,No,Yes,,Medium,9,8,John Davis,,,,
S5982,Ali,Williams,student4982@university.com,Male,24,Mathematics,84.98,76.62,55.69,64.15,83.50,8.92,76.70,99.95,C,7,No,Yes,PhD,Low,5,8,Ali Williams,,,,
S5983,Emma,Brown,student4983@university.com,Female,22,CS,86.09,89.34,64.96,62.27,89.90,7.08,68.21,65.03,A,10,No,Yes,PhD,High,2,8,Emma Brown,,,,
S5984,Liam,Johnson,student4984@university.com,Female,20,Engineering,58.63,50.83,51.04,74.92,77.00,0.08,64.30,60.59,C,15,No,Yes,,High,3,8,Liam Johnson,,,,
S5985,Omar,Smith,student4985@university.com,Female,18,CS,51.41,81.72,71.21,,66.87,1.08,79.30,70.75,D,25,No,Yes,Bachelor's,High,6,4,Omar Smith,,,,
S5986,Omar,Johnson,student4986@university.com,Male,18,Mathematics,70.41,87.25,69.76,69.22,98.90,9.83,57.40,50.43,C,10,No,Yes,,Medium,3,6,Omar Johnson,,,,
S5987,John,Brown,student4987@university.com,Male,22,CS,79.14,66.83,52.77,67.78,63.92,0.38,95.03,94.30,B,27,No,Yes,,Medium,1,5,John Brown,,,,
S5988,John,Smith,student4988@university.com,Female,19,Engineering,,59.39,80.37,58.01,97.43,2.83,96.74,63.42,A,14,No,Yes,,Low,5,6,John Smith,,,,
S5989,Liam,Brown,student4989@university.com,Male,23,Engineering,90.50,40.81,47.07,93.04,57.81,5.48,83.03,76.08,A,11,No,Yes,High School,Low,10,6,Liam Brown,,,,
S5990,Ali,Johnson,student4990@university.com,Male,24,CS,80.53,87.83,43.70,69.29,69.46,1.84,65.16,81.18,F,15,No,Yes,,Low,7,7,Ali Johnson,,,,
S5991,John,Williams,student4991@university.com,Female,20,Engineering,55.54,59.68,63.09,,56.92,2.32,81.30,89.55,D,19,Yes,Yes,,Low,5,7,John Williams,,,,
S5992,Sara,Johnson,student4992@university.com,Male,18,CS,,61.44,64.59,,50.11,3.53,80.08,62.51,A,23,Yes,No,High School,Medium,1,6,Sara Johnson,,,,
S5993,Ali,Johnson,student4993@university.com,Female,22,Business,99.21,60.16,59.18,59.74,63.01,2.70,69.56,85.86,A,17,No,Yes,None,Low,2,8,Ali Johnson,,,,
S5994,John,Johnson,student4994@university.com,Female,19,Mathematics,,69.92,55.48,75.26,54.36,8.03,64.36,55.88,F,26,No,Yes,High School,Low,2,4,John Johnson,,,,
S5995,Ahmed,Jones,student4995@university.com,Male,19,Business,,82.15,60.33,80.09,99.32,5.00,58.42,85.21,D,26,No,Yes,High School,Low,10,8,Ahmed Jones,,,,
S5996,Emma,Brown,student4996@university.com,Male,19,Business,65.11,86.31,49.80,,88.08,2.79,60.87,95.96,C,5,No,Yes,,Medium,4,4,Emma Brown,,,,
S5997,John,Brown,student4997@university.com,Female,24,CS,87.54,63.55,64.21,94.28,50.19,3.13,82.65,54.25,A,25,Yes,No,High School,Medium,4,6,John Brown,,,,
S5998,Sara,Davis,student4998@university.com,Male,23,CS,92.56,79.79,94.28,81.20,61.18,0.40,94.29,55.84,A,16,Yes,Yes,Bachelor's,Low,1,8,Sara Davis,,,,
